datetime,temperature
20201011T0000,5.8402452
20201011T0100,5.6802454
20201011T0200,5.8002453
20201011T0300,5.360245
20201011T0400,5.4302454
20201011T0500,5.130245
20201011T0600,5.3202453
20201011T0700,6.000245
20201011T0800,7.5102453
20201011T0900,8.740245
20201011T1000,10.490245
20201011T1100,11.290245
20201011T1200,11.730246
20201011T1300,11.750245
20201011T1400,11.600245
20201011T1500,10.750245
20201011T1600,9.930245
20201011T1700,9.3102455
20201011T1800,8.370246
20201011T1900,6.9702454
20201011T2000,6.3402452
20201011T2100,5.960245
20201011T2200,5.6602454
20201011T2300,5.710245
20201012T0000,5.3502455
20201012T0100,5.2402453
20201012T0200,5.0502453
20201012T0300,4.650245
20201012T0400,5.0302453
20201012T0500,5.2802453
20201012T0600,5.750245
20201012T0700,6.3702455
20201012T0800,7.3402452
20201012T0900,8.360246
20201012T1000,8.990245
20201012T1100,9.800245
20201012T1200,10.260245
20201012T1300,10.910245
20201012T1400,11.090245
20201012T1500,11.120245
20201012T1600,10.690246
20201012T1700,10.180245
20201012T1800,8.580245
20201012T1900,7.610245
20201012T2000,6.3202453
20201012T2100,5.630245
20201012T2200,4.4902453
20201012T2300,4.1402454
20201013T0000,3.4902453
20201013T0100,2.9102454
20201013T0200,2.9102454
20201013T0300,3.0502453
20201013T0400,2.8502455
20201013T0500,3.7802453
20201013T0600,4.0002456
20201013T0700,5.0102453
20201013T0800,6.3302455
20201013T0900,7.790245
20201013T1000,8.500245
20201013T1100,10.0602455
20201013T1200,10.910245
20201013T1300,11.510245
20201013T1400,11.900246
20201013T1500,11.800245
20201013T1600,11.180245
20201013T1700,9.440246
20201013T1800,8.180245
20201013T1900,7.500245
20201013T2000,6.6002455
20201013T2100,5.8302455
20201013T2200,6.6202455
20201013T2300,6.0502453
20201014T0000,5.6202455
20201014T0100,5.400245
20201014T0200,5.0502453
20201014T0300,5.020245
20201014T0400,5.1002455
20201014T0500,4.860245
20201014T0600,4.6202455
20201014T0700,5.8702455
20201014T0800,6.9702454
20201014T0900,8.170245
20201014T1000,10.080245
20201014T1100,11.320246
20201014T1200,12.170245
20201014T1300,12.650246
20201014T1400,12.580245
20201014T1500,12.150246
20201014T1600,11.170245
20201014T1700,9.860246
20201014T1800,9.020246
20201014T1900,8.290245
20201014T2000,7.7402453
20201014T2100,6.9302454
20201014T2200,6.3002453
20201014T2300,6.8702455
20201015T0000,6.8702455
20201015T0100,7.110245
20201015T0200,7.0702453
20201015T0300,7.360245
20201015T0400,7.290245
20201015T0500,7.540245
20201015T0600,7.5602455
20201015T0700,7.9102454
20201015T0800,8.370246
20201015T0900,8.890245
20201015T1000,9.150246
20201015T1100,9.240245
20201015T1200,9.230246
20201015T1300,9.190246
20201015T1400,8.820246
20201015T1500,8.790245
20201015T1600,8.670245
20201015T1700,8.540245
20201015T1800,8.370246
20201015T1900,8.300245
20201015T2000,8.270246
20201015T2100,8.390245
20201015T2200,8.390245
20201015T2300,8.380245
20201016T0000,8.440246
20201016T0100,8.450246
20201016T0200,8.520246
20201016T0300,8.420245
20201016T0400,8.480246
20201016T0500,8.460245
20201016T0600,8.510245
20201016T0700,8.610246
20201016T0800,9.050245
20201016T0900,9.580245
20201016T1000,9.780245
20201016T1100,10.090245
20201016T1200,10.140245
20201016T1300,10.150246
20201016T1400,10.450245
20201016T1500,10.420245
20201016T1600,10.240245
20201016T1700,10.000245
20201016T1800,9.760245
20201016T1900,9.620245
20201016T2000,9.490245
20201016T2100,9.230246
20201016T2200,9.090245
20201016T2300,8.960245
20201017T0000,8.690246
20201017T0100,8.410246
20201017T0200,8.130245
20201017T0300,7.900245
20201017T0400,7.610245
20201017T0500,7.5102453
20201017T0600,7.2002454
20201017T0700,7.5602455
20201017T0800,8.070246
20201017T0900,8.930245
20201017T1000,9.480246
20201017T1100,9.930245
20201017T1200,10.350245
20201017T1300,10.450245
20201017T1400,10.510245
20201017T1500,10.390245
20201017T1600,9.940246
20201017T1700,8.770246
20201017T1800,7.730245
20201017T1900,7.980245
20201017T2000,7.5802455
20201017T2100,7.500245
20201017T2200,8.190246
20201017T2300,7.8902454
20201018T0000,7.630245
20201018T0100,7.250245
20201018T0200,7.290245
20201018T0300,6.980245
20201018T0400,6.1202455
20201018T0500,5.8202453
20201018T0600,5.980245
20201018T0700,6.500245
20201018T0800,7.4102454
20201018T0900,8.570246
20201018T1000,10.230246
20201018T1100,10.940246
20201018T1200,11.740245
20201018T1300,12.020246
20201018T1400,12.070246
20201018T1500,11.760245
20201018T1600,11.030245
20201018T1700,10.900246
20201018T1800,10.190246
20201018T1900,9.370245
20201018T2000,8.430245
20201018T2100,7.4502454
20201018T2200,6.9102454
20201018T2300,5.920245
20201019T0000,5.2602453
20201019T0100,4.3902454
20201019T0200,3.8202453
20201019T0300,4.7402453
20201019T0400,5.0702453
20201019T0500,4.400245
20201019T0600,4.1202455
20201019T0700,5.0702453
20201019T0800,6.5602455
20201019T0900,7.960245
20201019T1000,9.830245
20201019T1100,11.210245
20201019T1200,12.330245
20201019T1300,13.080245
20201019T1400,13.500245
20201019T1500,13.150246
20201019T1600,11.270246
20201019T1700,8.820246
20201019T1800,7.5902452
20201019T1900,6.5602455
20201019T2000,5.9902453
20201019T2100,5.3902454
20201019T2200,4.7402453
20201019T2300,4.3702455
20201020T0000,3.8202453
20201020T0100,3.8102455
20201020T0200,4.0702453
20201020T0300,4.2902455
20201020T0400,4.5902452
20201020T0500,4.710245
20201020T0600,4.8502455
20201020T0700,5.690245
20201020T0800,7.420245
20201020T0900,9.380245
20201020T1000,10.850245
20201020T1100,13.020246
20201020T1200,14.460245
20201020T1300,15.250245
20201020T1400,16.000246
20201020T1500,15.630245
20201020T1600,14.590245
20201020T1700,11.740245
20201020T1800,10.880245
20201020T1900,10.880245
20201020T2000,10.360246
20201020T2100,9.920245
20201020T2200,9.920245
20201020T2300,9.750245
20201021T0000,10.200245
20201021T0100,10.020246
20201021T0200,9.070246
20201021T0300,9.270246
20201021T0400,9.020246
20201021T0500,8.940246
20201021T0600,9.350245
20201021T0700,9.920245
20201021T0800,11.360246
20201021T0900,12.870245
20201021T1000,14.580245
20201021T1100,15.590245
20201021T1200,15.900246
20201021T1300,16.450245
20201021T1400,16.920246
20201021T1500,16.580246
20201021T1600,14.910245
20201021T1700,13.390245
20201021T1800,12.950245
20201021T1900,12.5602455
20201021T2000,11.920245
20201021T2100,11.5602455
20201021T2200,10.760245
20201021T2300,9.990245
20201022T0000,9.640245
20201022T0100,9.400246
20201022T0200,9.860246
20201022T0300,10.470245
20201022T0400,10.690246
20201022T0500,10.860246
20201022T0600,10.780245
20201022T0700,11.160245
20201022T0800,12.770246
20201022T0900,14.630245
20201022T1000,16.110247
20201022T1100,17.780245
20201022T1200,18.760244
20201022T1300,18.780245
20201022T1400,18.090246
20201022T1500,16.580246
20201022T1600,15.300245
20201022T1700,14.600245
20201022T1800,14.280245
20201022T1900,13.980246
20201022T2000,13.750245
20201022T2100,13.210245
20201022T2200,13.490245
20201022T2300,13.320246
20201023T0000,13.090245
20201023T0100,13.110246
20201023T0200,12.970245
20201023T0300,13.020246
20201023T0400,13.040245
20201023T0500,12.970245
20201023T0600,12.910245
20201023T0700,13.0602455
20201023T0800,13.390245
20201023T0900,13.380245
20201023T1000,14.130245
20201023T1100,14.320246
20201023T1200,14.380245
20201023T1300,15.030245
20201023T1400,14.8102455
20201023T1500,14.790245
20201023T1600,14.600245
20201023T1700,14.230246
20201023T1800,14.290245
20201023T1900,14.070246
20201023T2000,13.910245
20201023T2100,13.670245
20201023T2200,13.600245
20201023T2300,13.350245
20201024T0000,13.220245
20201024T0100,12.960245
20201024T0200,12.970245
20201024T0300,12.790245
20201024T0400,12.520246
20201024T0500,12.100245
20201024T0600,11.910245
20201024T0700,11.970245
20201024T0800,12.680245
20201024T0900,13.570246
20201024T1000,14.620245
20201024T1100,15.350245
20201024T1200,15.870245
20201024T1300,16.180246
20201024T1400,16.470245
20201024T1500,15.850245
20201024T1600,15.110246
20201024T1700,13.5602455
20201024T1800,11.910245
20201024T1900,9.430245
20201024T2000,8.500245
20201024T2100,7.9102454
20201024T2200,7.670245
20201024T2300,7.5602455
20201025T0000,7.630245
20201025T0100,8.200246
20201025T0200,7.9102454
20201025T0300,7.9702454
20201025T0400,8.000245
20201025T0500,7.8302455
20201025T0600,7.790245
20201025T0700,8.190246
20201025T0800,9.620245
20201025T0900,11.380245
20201025T1000,12.550245
20201025T1100,14.420245
20201025T1200,16.000246
20201025T1300,17.070246
20201025T1400,17.150246
20201025T1500,16.130245
20201025T1600,13.920245
20201025T1700,12.370245
20201025T1800,11.920245
20201025T1900,12.210245
20201025T2000,11.840245
20201025T2100,11.630245
20201025T2200,10.690246
20201025T2300,10.670245
20201026T0000,10.860246
20201026T0100,11.590245
20201026T0200,11.650246
20201026T0300,11.630245
20201026T0400,10.660245
20201026T0500,9.680245
20201026T0600,8.940246
20201026T0700,8.450246
20201026T0800,8.510245
20201026T0900,8.490246
20201026T1000,8.130245
20201026T1100,8.300245
20201026T1200,8.470245
20201026T1300,8.740245
20201026T1400,9.010245
20201026T1500,8.950245
20201026T1600,8.580245
20201026T1700,7.9902453
20201026T1800,7.670245
20201026T1900,7.3502455
20201026T2000,7.4102454
20201026T2100,7.290245
20201026T2200,6.770245
20201026T2300,6.610245
20201027T0000,6.130245
20201027T0100,6.230245
20201027T0200,6.5102453
20201027T0300,6.8102455
20201027T0400,6.710245
20201027T0500,7.210245
20201027T0600,7.000245
20201027T0700,7.3302455
20201027T0800,8.3102455
20201027T0900,9.370245
20201027T1000,10.330245
20201027T1100,10.950245
20201027T1200,11.640245
20201027T1300,11.8102455
20201027T1400,12.180245
20201027T1500,11.970245
20201027T1600,11.710245
20201027T1700,8.190246
20201027T1800,7.860245
20201027T1900,8.210245
20201027T2000,8.710245
20201027T2100,9.0602455
20201027T2200,9.630245
20201027T2300,9.980246
20201028T0000,10.780245
20201028T0100,10.960245
20201028T0200,11.180245
20201028T0300,11.120245
20201028T0400,11.140245
20201028T0500,10.770246
20201028T0600,10.780245
20201028T0700,11.100245
20201028T0800,11.950245
20201028T0900,12.580245
20201028T1000,12.840245
20201028T1100,13.520246
20201028T1200,14.070246
20201028T1300,14.540245
20201028T1400,14.760245
20201028T1500,14.640245
20201028T1600,13.880245
20201028T1700,12.610246
20201028T1800,12.620245
20201028T1900,12.730246
20201028T2000,12.860246
20201028T2100,13.0602455
20201028T2200,12.530245
20201028T2300,12.580245
20201029T0000,12.750245
20201029T0100,12.590245
20201029T0200,12.410245
20201029T0300,12.010245
20201029T0400,11.690246
20201029T0500,11.460245
20201029T0600,11.440246
20201029T0700,11.460245
20201029T0800,11.720245
20201029T0900,12.120245
20201029T1000,12.430245
20201029T1100,12.820246
20201029T1200,13.300245
20201029T1300,13.680245
20201029T1400,13.550245
20201029T1500,13.000245
20201029T1600,12.730246
20201029T1700,12.470245
20201029T1800,12.3102455
20201029T1900,12.420245
20201029T2000,12.650246
20201029T2100,12.660245
20201029T2200,12.350245
20201029T2300,12.440246
20201030T0000,12.480246
20201030T0100,12.620245
20201030T0200,12.960245
20201030T0300,13.0602455
20201030T0400,13.040245
20201030T0500,13.0602455
20201030T0600,12.520246
20201030T0700,12.690246
20201030T0800,13.360246
20201030T0900,13.720245
20201030T1000,14.450245
20201030T1100,14.980246
20201030T1200,15.380245
20201030T1300,15.590245
20201030T1400,15.630245
20201030T1500,15.120245
20201030T1600,13.960245
20201030T1700,11.950245
20201030T1800,10.200245
20201030T1900,8.410246
20201030T2000,7.3502455
20201030T2100,6.8902454
20201030T2200,6.5102453
20201030T2300,6.1402454
20201031T0000,5.6802454
20201031T0100,5.500245
20201031T0200,4.9902453
20201031T0300,4.880245
20201031T0400,4.8502455
20201031T0500,4.730245
20201031T0600,5.210245
20201031T0700,5.400245
20201031T0800,6.920245
20201031T0900,8.530246
20201031T1000,9.460245
20201031T1100,11.010245
20201031T1200,12.440246
20201031T1300,13.800245
20201031T1400,14.860246
20201031T1500,14.380245
20201031T1600,13.380245
20201031T1700,9.080245
20201031T1800,9.240245
20201031T1900,8.530246
20201031T2000,8.230246
20201031T2100,8.300245
20201031T2200,8.070246
20201031T2300,8.250245
20201101T0000,8.550245
20201101T0100,8.940246
20201101T0200,9.280245
20201101T0300,9.690246
20201101T0400,10.160245
20201101T0500,10.470245
20201101T0600,10.720245
20201101T0700,11.140245
20201101T0800,11.590245
20201101T0900,12.050245
20201101T1000,12.780245
20201101T1100,14.040245
20201101T1200,14.790245
20201101T1300,14.950245
20201101T1400,15.270246
20201101T1500,15.400246
20201101T1600,15.410245
20201101T1700,15.340245
20201101T1800,15.400246
20201101T1900,15.350245
20201101T2000,15.680245
20201101T2100,15.5602455
20201101T2200,14.980246
20201101T2300,15.280245
20201102T0000,15.360246
20201102T0100,15.350245
20201102T0200,15.400246
20201102T0300,15.500245
20201102T0400,15.780245
20201102T0500,16.020247
20201102T0600,15.680245
20201102T0700,15.650246
20201102T0800,16.400246
20201102T0900,18.070246
20201102T1000,19.250246
20201102T1100,20.490246
20201102T1200,21.320246
20201102T1300,21.830246
20201102T1400,21.700245
20201102T1500,20.620245
20201102T1600,18.810246
20201102T1700,17.920246
20201102T1800,17.480246
20201102T1900,16.840246
20201102T2000,16.060246
20201102T2100,15.990245
20201102T2200,16.300245
20201102T2300,15.970245
20201103T0000,15.530245
20201103T0100,15.590245
20201103T0200,15.070246
20201103T0300,14.490245
20201103T0400,13.990245
20201103T0500,13.100245
20201103T0600,12.580245
20201103T0700,12.390245
20201103T0800,12.430245
20201103T0900,12.580245
20201103T1000,12.360246
20201103T1100,12.530245
20201103T1200,12.580245
20201103T1300,12.080245
20201103T1400,11.760245
20201103T1500,11.320246
20201103T1600,10.860246
20201103T1700,10.550245
20201103T1800,10.460245
20201103T1900,10.090245
20201103T2000,9.790245
20201103T2100,9.580245
20201103T2200,9.270246
20201103T2300,8.5602455
20201104T0000,8.540245
20201104T0100,8.450246
20201104T0200,8.010245
20201104T0300,8.020246
20201104T0400,7.7202454
20201104T0500,7.020245
20201104T0600,7.040245
20201104T0700,6.8102455
20201104T0800,7.250245
20201104T0900,7.6402454
20201104T1000,8.5602455
20201104T1100,9.030245
20201104T1200,9.220245
20201104T1300,9.420245
20201104T1400,9.420245
20201104T1500,9.190246
20201104T1600,8.770246
20201104T1700,8.600245
20201104T1800,8.380245
20201104T1900,8.260245
20201104T2000,7.960245
20201104T2100,7.7802453
20201104T2200,7.650245
20201104T2300,7.420245
20201105T0000,7.1602454
20201105T0100,6.8402452
20201105T0200,6.5902452
20201105T0300,6.770245
20201105T0400,6.670245
20201105T0500,6.480245
20201105T0600,6.3902454
20201105T0700,6.520245
20201105T0800,7.2002454
20201105T0900,8.030246
20201105T1000,9.160245
20201105T1100,10.130245
20201105T1200,10.920245
20201105T1300,11.480246
20201105T1400,11.640245
20201105T1500,11.600245
20201105T1600,10.760245
20201105T1700,10.190246
20201105T1800,9.240245
20201105T1900,8.770246
20201105T2000,8.380245
20201105T2100,8.100245
20201105T2200,7.3702455
20201105T2300,6.860245
20201106T0000,6.650245
20201106T0100,6.000245
20201106T0200,5.2202454
20201106T0300,4.920245
20201106T0400,5.040245
20201106T0500,5.020245
20201106T0600,4.7602453
20201106T0700,5.1602454
20201106T0800,6.5902452
20201106T0900,7.8202453
20201106T1000,8.420245
20201106T1100,9.140245
20201106T1200,10.090245
20201106T1300,10.900246
20201106T1400,11.360246
20201106T1500,10.940246
20201106T1600,9.700245
20201106T1700,7.730245
20201106T1800,7.250245
20201106T1900,6.770245
20201106T2000,6.5502453
20201106T2100,6.4302454
20201106T2200,6.000245
20201106T2300,5.5802455
20201107T0000,5.690245
20201107T0100,5.4902453
20201107T0200,5.400245
20201107T0300,5.6402454
20201107T0400,5.6802454
20201107T0500,5.400245
20201107T0600,5.400245
20201107T0700,5.750245
20201107T0800,6.5102453
20201107T0900,7.610245
20201107T1000,8.770246
20201107T1100,9.710245
20201107T1200,11.220245
20201107T1300,12.610246
20201107T1400,12.770246
20201107T1500,11.630245
20201107T1600,10.340245
20201107T1700,8.820246
20201107T1800,8.3102455
20201107T1900,7.5302453
20201107T2000,7.2202454
20201107T2100,7.6602454
20201107T2200,7.230245
20201107T2300,7.2002454
20201108T0000,7.0702453
20201108T0100,6.8902454
20201108T0200,6.630245
20201108T0300,6.6202455
20201108T0400,6.520245
20201108T0500,6.9902453
20201108T0600,7.000245
20201108T0700,7.400245
20201108T0800,8.210245
20201108T0900,9.110246
20201108T1000,9.820246
20201108T1100,10.840245
20201108T1200,11.900246
20201108T1300,12.930245
20201108T1400,13.330245
20201108T1500,12.900246
20201108T1600,11.330245
20201108T1700,9.290245
20201108T1800,8.470245
20201108T1900,7.900245
20201108T2000,7.9702454
20201108T2100,8.0602455
20201108T2200,7.940245
20201108T2300,7.7202454
20201109T0000,8.030246
20201109T0100,7.360245
20201109T0200,7.2802453
20201109T0300,7.210245
20201109T0400,6.8202453
20201109T0500,6.6802454
20201109T0600,6.7002454
20201109T0700,6.4502454
20201109T0800,7.9702454
20201109T0900,9.410245
20201109T1000,10.640245
20201109T1100,12.110246
20201109T1200,13.360246
20201109T1300,14.340245
20201109T1400,14.870245
20201109T1500,14.380245
20201109T1600,13.050245
20201109T1700,11.460245
20201109T1800,9.150246
20201109T1900,7.8902454
20201109T2000,7.5702453
20201109T2100,7.400245
20201109T2200,7.500245
20201109T2300,7.1202455
20201110T0000,6.730245
20201110T0100,6.380245
20201110T0200,5.9102454
20201110T0300,5.8002453
20201110T0400,5.9902453
20201110T0500,5.9702454
20201110T0600,5.8002453
20201110T0700,5.9102454
20201110T0800,6.5302453
20201110T0900,7.130245
20201110T1000,8.370246
20201110T1100,9.230246
20201110T1200,10.290245
20201110T1300,11.030245
20201110T1400,11.290245
20201110T1500,10.720245
20201110T1600,10.210245
20201110T1700,10.130245
20201110T1800,9.520246
20201110T1900,7.7002454
20201110T2000,7.0602455
20201110T2100,6.440245
20201110T2200,7.5102453
20201110T2300,7.190245
20201111T0000,7.610245
20201111T0100,7.0702453
20201111T0200,6.8102455
20201111T0300,7.170245
20201111T0400,7.170245
20201111T0500,7.5302453
20201111T0600,7.7002454
20201111T0700,7.8202453
20201111T0800,8.000245
20201111T0900,8.460245
20201111T1000,9.120245
20201111T1100,9.410245
20201111T1200,10.090245
20201111T1300,10.770246
20201111T1400,10.920245
20201111T1500,10.580245
20201111T1600,10.870245
20201111T1700,9.840245
20201111T1800,8.980246
20201111T1900,8.800245
20201111T2000,8.330246
20201111T2100,7.860245
20201111T2200,8.220245
20201111T2300,7.8702455
20201112T0000,7.6002455
20201112T0100,7.480245
20201112T0200,7.4502454
20201112T0300,7.540245
20201112T0400,7.520245
20201112T0500,7.6202455
20201112T0600,7.5802455
20201112T0700,7.3502455
20201112T0800,7.8902454
20201112T0900,10.0602455
20201112T1000,12.210245
20201112T1100,13.510245
20201112T1200,14.140245
20201112T1300,13.870245
20201112T1400,13.840245
20201112T1500,13.860246
20201112T1600,12.610246
20201112T1700,11.0602455
20201112T1800,9.180245
20201112T1900,7.630245
20201112T2000,6.3702455
20201112T2100,6.420245
20201112T2200,6.1202455
20201112T2300,5.8302455
20201113T0000,5.6002455
20201113T0100,5.420245
20201113T0200,5.0102453
20201113T0300,4.3902454
20201113T0400,4.5402455
20201113T0500,4.730245
20201113T0600,5.1002455
20201113T0700,5.610245
20201113T0800,6.9102454
20201113T0900,8.720245
20201113T1000,10.630245
20201113T1100,12.570246
20201113T1200,14.490245
20201113T1300,15.230246
20201113T1400,15.570246
20201113T1500,14.440246
20201113T1600,11.720245
20201113T1700,10.970245
20201113T1800,9.940246
20201113T1900,9.660245
20201113T2000,9.380245
20201113T2100,8.790245
20201113T2200,8.240246
20201113T2300,7.8402452
20201114T0000,7.2402453
20201114T0100,6.900245
20201114T0200,6.5302453
20201114T0300,6.270245
20201114T0400,5.9702454
20201114T0500,5.4302454
20201114T0600,5.500245
20201114T0700,5.650245
20201114T0800,7.000245
20201114T0900,9.500245
20201114T1000,11.390245
20201114T1100,13.150246
20201114T1200,14.660245
20201114T1300,15.660245
20201114T1400,15.990245
20201114T1500,14.370245
20201114T1600,10.400246
20201114T1700,8.500245
20201114T1800,7.2402453
20201114T1900,7.400245
20201114T2000,7.000245
20201114T2100,6.3302455
20201114T2200,5.9902453
20201114T2300,6.2002454
20201115T0000,5.8002453
20201115T0100,5.5302453
20201115T0200,5.540245
20201115T0300,5.540245
20201115T0400,5.110245
20201115T0500,5.0302453
20201115T0600,5.2602453
20201115T0700,5.3102455
20201115T0800,6.3702455
20201115T0900,8.720245
20201115T1000,11.170245
20201115T1100,13.160245
20201115T1200,14.670245
20201115T1300,15.710245
20201115T1400,16.010246
20201115T1500,14.660245
20201115T1600,13.290245
20201115T1700,12.220245
20201115T1800,11.760245
20201115T1900,12.430245
20201115T2000,13.010245
20201115T2100,14.240245
20201115T2200,14.090245
20201115T2300,14.450245
20201116T0000,13.720245
20201116T0100,12.450245
20201116T0200,11.740245
20201116T0300,10.780245
20201116T0400,10.130245
20201116T0500,9.920245
20201116T0600,10.000245
20201116T0700,10.280245
20201116T0800,10.3102455
20201116T0900,10.690246
20201116T1000,11.150246
20201116T1100,11.360246
20201116T1200,11.630245
20201116T1300,11.820246
20201116T1400,11.8102455
20201116T1500,11.220245
20201116T1600,10.540245
20201116T1700,10.400246
20201116T1800,9.940246
20201116T1900,9.090245
20201116T2000,8.980246
20201116T2100,8.660245
20201116T2200,7.710245
20201116T2300,7.6402454
20201117T0000,6.8302455
20201117T0100,6.210245
20201117T0200,6.1802454
20201117T0300,5.8902454
20201117T0400,5.4102454
20201117T0500,5.5302453
20201117T0600,5.380245
20201117T0700,4.880245
20201117T0800,6.610245
20201117T0900,8.260245
20201117T1000,10.470245
20201117T1100,11.5602455
20201117T1200,12.280245
20201117T1300,12.8102455
20201117T1400,12.820246
20201117T1500,12.280245
20201117T1600,9.900246
20201117T1700,7.750245
20201117T1800,7.130245
20201117T1900,6.3202453
20201117T2000,5.980245
20201117T2100,4.9302454
20201117T2200,3.8502455
20201117T2300,3.4102454
20201118T0000,2.9202452
20201118T0100,3.2602453
20201118T0200,3.4502454
20201118T0300,3.2802453
20201118T0400,3.1902456
20201118T0500,3.2402453
20201118T0600,2.5502453
20201118T0700,2.4702454
20201118T0800,3.9302454
20201118T0900,5.880245
20201118T1000,7.4902453
20201118T1100,9.370245
20201118T1200,11.080245
20201118T1300,12.280245
20201118T1400,12.800245
20201118T1500,11.280245
20201118T1600,7.860245
20201118T1700,6.630245
20201118T1800,5.9502454
20201118T1900,5.1602454
20201118T2000,5.0602455
20201118T2100,4.690245
20201118T2200,4.690245
20201118T2300,4.880245
20201119T0000,5.520245
20201119T0100,5.8302455
20201119T0200,6.0802455
20201119T0300,6.190245
20201119T0400,7.0102453
20201119T0500,7.9702454
20201119T0600,9.700245
20201119T0700,10.200245
20201119T0800,10.510245
20201119T0900,10.720245
20201119T1000,11.030245
20201119T1100,10.650246
20201119T1200,10.430245
20201119T1300,10.250245
20201119T1400,10.050245
20201119T1500,9.590245
20201119T1600,8.800245
20201119T1700,8.140245
20201119T1800,7.8102455
20201119T1900,7.4302454
20201119T2000,7.5902452
20201119T2100,7.190245
20201119T2200,6.7602453
20201119T2300,6.690245
20201120T0000,7.0902452
20201120T0100,7.1402454
20201120T0200,7.1402454
20201120T0300,7.0902452
20201120T0400,6.8402452
20201120T0500,6.5102453
20201120T0600,6.110245
20201120T0700,5.610245
20201120T0800,5.8102455
20201120T0900,6.400245
20201120T1000,6.670245
20201120T1100,7.3502455
20201120T1200,7.3702455
20201120T1300,7.400245
20201120T1400,7.1402454
20201120T1500,6.5902452
20201120T1600,6.3402452
20201120T1700,4.6402454
20201120T1800,3.0902452
20201120T1900,2.1002455
20201120T2000,1.1602454
20201120T2100,0.13024542
20201120T2200,0.20024541
20201120T2300,-0.04975462
20201121T0000,-0.5797546
20201121T0100,-0.65975463
20201121T0200,-0.5397546
20201121T0300,-0.2697546
20201121T0400,-1.6597546
20201121T0500,-1.7497545
20201121T0600,-2.2297544
20201121T0700,-1.6997546
20201121T0800,-0.47975457
20201121T0900,0.6202454
20201121T1000,1.6302454
20201121T1100,3.0702453
20201121T1200,4.4302454
20201121T1300,5.3902454
20201121T1400,5.9102454
20201121T1500,6.0102453
20201121T1600,4.690245
20201121T1700,2.9802456
20201121T1800,2.1502454
20201121T1900,1.7102454
20201121T2000,0.8002454
20201121T2100,-1.3397546
20201121T2200,-1.2297546
20201121T2300,-1.6197547
20201122T0000,-2.0497546
20201122T0100,-2.1097546
20201122T0200,-2.3497548
20201122T0300,-2.4997544
20201122T0400,-2.6797547
20201122T0500,-2.3097544
20201122T0600,-1.8797547
20201122T0700,-1.9497546
20201122T0800,-0.46975458
20201122T0900,0.88024545
20201122T1000,2.5502453
20201122T1100,3.9002452
20201122T1200,5.130245
20201122T1300,6.020245
20201122T1400,6.3502455
20201122T1500,6.2002454
20201122T1600,5.4102454
20201122T1700,5.0802455
20201122T1800,4.1202455
20201122T1900,2.4602454
20201122T2000,1.7802454
20201122T2100,1.3302454
20201122T2200,1.2302454
20201122T2300,0.6702454
20201123T0000,0.6702454
20201123T0100,0.7902454
20201123T0200,0.35024542
20201123T0300,0.4602454
20201123T0400,-0.04975462
20201123T0500,0.3302454
20201123T0600,0.4002454
20201123T0700,0.9002454
20201123T0800,2.4802454
20201123T0900,3.8002453
20201123T1000,5.540245
20201123T1100,6.980245
20201123T1200,8.280246
20201123T1300,9.280245
20201123T1400,9.800245
20201123T1500,9.870245
20201123T1600,8.740245
20201123T1700,6.3702455
20201123T1800,4.5702453
20201123T1900,3.2402453
20201123T2000,2.4702454
20201123T2100,2.0802455
20201123T2200,2.1602454
20201123T2300,2.0302453
20201124T0000,2.0302453
20201124T0100,1.9902455
20201124T0200,1.2702454
20201124T0300,0.4002454
20201124T0400,0.5102454
20201124T0500,1.0702454
20201124T0600,0.8702454
20201124T0700,0.6902454
20201124T0800,1.7902454
20201124T0900,3.3302455
20201124T1000,4.4302454
20201124T1100,5.170245
20201124T1200,5.9102454
20201124T1300,6.3202453
20201124T1400,6.5102453
20201124T1500,6.480245
20201124T1600,5.5502453
20201124T1700,4.170245
20201124T1800,3.7702456
20201124T1900,2.7802453
20201124T2000,2.0502453
20201124T2100,2.2202454
20201124T2200,1.5002453
20201124T2300,1.1802454
20201125T0000,0.7402454
20201125T0100,0.7002454
20201125T0200,0.5402454
20201125T0300,0.34024543
20201125T0400,0.030245423
20201125T0500,-0.04975462
20201125T0600,-0.07975459
20201125T0700,0.2102454
20201125T0800,1.0202454
20201125T0900,2.8002453
20201125T1000,3.8702455
20201125T1100,5.0802455
20201125T1200,6.250245
20201125T1300,7.290245
20201125T1400,7.3902454
20201125T1500,5.3402452
20201125T1600,3.9602456
20201125T1700,3.6902456
20201125T1800,3.2002454
20201125T1900,2.6502452
20201125T2000,2.4702454
20201125T2100,2.1402454
20201125T2200,1.5702454
20201125T2300,1.2102454
20201126T0000,1.1702454
20201126T0100,0.89024544
20201126T0200,0.84024537
20201126T0300,0.6802454
20201126T0400,0.7802454
20201126T0500,0.5502454
20201126T0600,0.47024542
20201126T0700,0.2702454
20201126T0800,1.0102454
20201126T0900,2.5902452
20201126T1000,4.3202453
20201126T1100,5.6402454
20201126T1200,7.0802455
20201126T1300,7.8502455
20201126T1400,8.300245
20201126T1500,6.1402454
20201126T1600,4.980245
20201126T1700,4.2002454
20201126T1800,3.3602452
20201126T1900,2.8102455
20201126T2000,2.4202454
20201126T2100,2.2302454
20201126T2200,1.8002454
20201126T2300,1.5702454
20201127T0000,1.3502455
20201127T0100,1.3602455
20201127T0200,1.4602454
